Index,L1,L2,L3,L4,L5,L6,L7,L8,L9,A1,A2,A3,A4,A5,A6,A7,A8,R1,R2,R3,R4,R5,R6,R7,R8,t,L,max_load (N)
10882,4.7,7.1,1.9,6.9,2.9,26,32,0,-4.04,115.62,111.15,89.41,104.81,99,118.21,80.54,92.78,7,7.6,7,7.2,7.8,6.6,7.8,8,1.8,970,11841.1220703125
13726,4,3.4,9.4,7.4,8.7,33.5,34,2.63,-9.16,102.51,102.8,100.6,103.93,103.22,102.21,100.3,102.01,7.4,7.4,6.6,6,7.4,6.4,7.8,7,1.6,940,16582.703125
2592,3.1,2.7,19.4,3.8,3.3,28,31,0.27,1.08,99.38,96.14,99.4,100.9,98.6,102.19,94.64,103.58,6,7.6,7.8,8,6,6.2,6,6.8,1.3,932,11431.8701171875
7341,19.3,4.8,21.5,4.2,14.9,27,27,3.33,-8.35,95.15,99.18,98.78,97.12,101.71,101.59,101.19,99.77,6.4,7,7.4,6,6,6.2,6.6,8,1.3,1018,7534.03955078125
7938,3.8,0.5,3,0.4,2.1,32,32.5,4.21,2.9,95.93,107.63,87.04,104.74,96.82,108.16,90.68,99.2,6.6,7,7.6,7.4,7.6,6.8,6.6,6.2,1.3,926,10198.9833984375
11209,7.2,4.1,1.3,2.7,3.6,33.5,28,3.3,3.66,100.68,93.07,104.74,101.8,100.56,102.82,94.26,100.37,6.4,6.8,6,6.8,6,6,6.4,7.4,1.7,998,10556.755859375
1678,5.7,5.6,18.9,6.6,5.3,33,25,0.24,0.99,101.4,95.94,100.78,101.6,98.3,103.42,96.64,105.35,7.4,6.8,8,6.4,7.4,6.4,7,7.8,1.2,928,7337.0634765625
6692,3.7,12.5,1,2.6,4.1,27.5,32,0.63,0,71.54,101.2,107.85,120.03,95.51,113.94,94.7,66.48,7.8,6.4,7.8,7.8,6,7.8,7.2,7.4,1.6,920,10743.3095703125
13738,1.6,5,0.1,7.8,1,26,35,2.05,-4.96,97.52,102.62,102.31,102,104.3,96.04,108.59,103.71,7.6,6,7,7.6,7,7.4,6.4,8,1.8,1032,21209.9296875
7710,7.3,11.2,27.3,11,10.6,34,31,-3.15,-5.38,99.5,99.97,102.78,102.91,99.16,92.45,108.89,105.86,6.2,6.6,7.4,7,6,6.6,6.6,6.4,1.4,934,8002.22998046875
7712,4.3,11.3,0.9,2.5,2,27.5,33,0.6,0,71.75,102.52,109.15,122.21,92.88,111.12,93.37,68.11,7.8,7.6,7.6,6.6,7.6,6,7.2,7.2,1.4,902,9567.7666015625
16516,18.8,7.6,17.5,7.8,16.9,33.5,32,3.16,-8.32,98.23,99.96,99.47,99.88,102.92,100.8,100.59,98.3,6.4,7.2,6.6,6.4,6.8,8,6.8,6,1.4,930,11765.162109375
4295,6.2,2,1.7,2.5,5.4,28,29,3.94,3.02,97.38,108.81,87.04,103.6,96.43,108.8,91.68,98.2,6.6,6.4,8,7,6.4,6.8,6.2,6,1.2,952,4972.6015625
12945,7.9,10,13.8,8.1,3.3,27.5,29,19.52,-2.85,97.71,98.58,128.67,131.08,130.73,127.69,103.72,101.06,7.6,6,6.8,7.6,7.6,7,7.2,7.6,1.7,956,9987.212890625
6762,15.5,4.8,16.9,6.5,16.8,29,33.5,3.59,-8.56,96.01,96.82,97.41,99.29,98.98,100.7,97.71,96.73,7.8,7.4,7.8,6.2,6,7.6,6.6,6.6,1.4,906,7916.59375
10953,4.9,4.9,2.4,2.6,7.6,32.5,28,4.2,0.73,104.96,106.15,102.1,99.68,108,93.64,114.72,107.79,8,7,6.4,7.6,6.2,8,6.6,6.6,1.3,928,5762.6181640625
3205,8.6,6.5,11.9,10.5,6.8,28,28,19.12,-2.84,98.1,97.02,129.46,129.52,127.64,127.05,104.65,101.68,7.2,7.6,6,7.6,7.6,6.6,8,6,1.6,964,14732.421875
4228,2.2,9.5,8.7,12,2.5,29.5,31,-10.26,-1.1,9.93,83.13,102.51,92.96,94.67,80.94,104.22,12.16,7.6,7.8,6.8,8,7.6,6.6,6.2,6.8,1.2,948,6061.384765625
166,9.1,10,21.2,13.9,10.4,29,29.5,0.3,-0.77,95.51,93.87,99.18,105.82,94.85,95.75,95.72,92.79,7,7.2,6.6,6.2,6.2,7,6.8,7,1.4,1002,13459.234375
15797,4.5,4,5.6,5.2,4.6,30,28.5,3.9,5.76,98.1,91.48,102.51,99.29,101.25,98.29,97.68,98,8,7,6.8,6.2,7,7.4,6,7.8,1.6,902,9865.0546875
11057,7.9,8.6,28.2,9.3,7.4,28,27.5,-3.8,-4.81,100.39,96.92,102.47,103.73,96.62,93.01,110.78,105.22,7.4,7,6.6,6,6.6,6.6,6.2,7.4,1.4,1046,11438.8857421875
13019,3.8,1.8,1.7,4.1,4.1,26,29.5,4.06,3.07,97.57,106.02,86.87,104.33,97.31,108.16,90.32,100.1,7.8,7.2,7.8,7.4,7.2,6.6,7.2,7.4,1.7,1030,15066.8173828125
14772,2.9,2.8,0.7,3.4,1.4,34.5,26,4.38,2.76,94.96,107.95,85.67,102.56,96.73,109.45,88.87,100,6.2,7.4,6.6,7.2,6.8,6.2,6,7.6,1.7,1046,11438.095703125
2444,7.3,10.3,23.1,15.9,7.6,29.5,29.5,0.32,-0.72,96.76,95.39,99.29,103.61,95.9,97.89,92.7,95.9,6,7.6,6,6.6,7.8,7.2,6.4,7.2,1.4,1048,12174.5791015625
15177,3.4,6.9,22.4,6.8,4.8,30,33.5,0.25,1.01,100.89,98.08,98.7,102.1,98.11,101.17,94.64,104.42,6.2,6.4,6.6,7.2,7.6,7.4,7,6.4,1.8,1016,10474.3115234375
7800,19.7,3.4,17.3,5.5,15.6,31,29,3.72,-7.62,98.04,96.43,99.56,96.63,102.92,98.5,97.51,96.33,7.2,7.2,7.8,7.2,6.4,7.6,8,6.6,1.8,940,17739.625
11742,3,2.9,1.3,5.3,1.2,33,28.5,2.15,-4.6,97.02,100.9,99.38,100.36,105.24,97.7,106.23,101.85,6.8,7.6,7.4,6.4,6.4,7.8,7.4,6.4,1.6,990,17134.341796875
16850,8.6,5.4,12.2,5.4,4.9,29.5,31.5,3.07,-8.19,99.97,101.06,101.4,104.45,101.6,101.08,100.5,100.7,7.4,6.6,7.6,7,6.2,7.2,8,7.6,1.3,998,11356.439453125
13638,4.2,2.4,0.3,3.2,6.5,35,35,3.61,4.06,100.19,92.89,104.11,98.7,101.07,102.52,94.82,100.07,6.4,6.4,8,6.2,6.2,7.8,7,7.4,1.7,904,10242.51953125
6412,2.7,5.1,19.6,8.9,4,25,34.5,0.24,0.99,102.41,97.11,101.08,100.2,100.37,104.34,93.87,104.52,6.4,6.6,7.4,7.4,7.6,7.8,6.4,6,1.5,926,11568.1962890625
10932,19.2,9.1,17.7,3.7,19.1,32.5,33,3.16,-7.89,96.69,97.8,99.76,97.71,100.5,100.4,99,98.89,7.6,8,6.2,6.6,7,7.6,7.6,6.8,1.2,992,12177.8974609375
12687,1.8,9.3,0.1,10.6,5.3,29.5,31.5,0,-3.85,119.5,114.19,87.55,105.34,98.11,120.62,82.59,92.5,7.8,6,7.6,6.6,6,6.4,7.8,7.4,1.4,978,12319.041015625
12194,3.9,12.5,0.6,9.6,1.7,27,26.5,-13.67,1.01,93.87,90.7,97.18,91.79,91.06,88.48,94.89,81.3,7.8,6,6.4,7.2,7.6,7.8,6.4,6.4,1.8,1034,16235.6259765625
15981,2.8,12.7,2.7,9.7,4.2,30,35,-13.67,1.01,94.25,90.07,96.51,91.15,91.52,88.48,94.8,82.86,7,6.2,6.4,6.6,6.2,7.8,7.8,7.8,1.2,902,6844.14990234375
3771,6.7,4.6,13.5,5.6,3.8,31,31,2.52,1.8,100.59,99.57,102.65,102.16,101.74,100.08,100.1,99.8,7.2,7.8,6,7.4,7,7.2,6.6,7.6,1.3,970,9703.9365234375
3613,4.9,5,14.3,7.3,6.4,32,32.5,2.55,-9.72,102.31,100.65,99,101.88,103.22,103.33,98.2,101.71,6.2,6.4,7,6,6.4,7.6,8,6.6,1.8,1022,12957.044921875
13360,4.9,5.9,3.5,5.4,3.3,33,34,3.82,0.86,101.66,106.47,102.2,99.29,105.34,91.8,111.67,108.87,7.2,6.2,7.4,7.4,6.2,6.2,7.4,7.4,1.2,1014,8248.078125
909,3.3,2,1.7,2,6.3,25,32,-3.26,0,64.41,96.02,102.06,101.75,99.77,99.57,99.98,60.86,6.4,6.2,6.4,6.6,6.4,7.4,7.4,6.4,1.6,1056,12655.6279296875
14683,15.1,4.2,19.1,4.9,16,30.5,26,3.53,-7.33,95.53,96.43,96.82,98.01,100.6,99.9,98.9,97.32,6.4,7,6.4,7,8,7.4,7.2,7.6,1.2,972,9953.34765625
5996,3.1,2.6,1.2,5.9,1,29.5,35,2.07,-4.99,96.63,99.28,102.31,101.9,105.03,98.19,107.94,102.16,7.4,7.6,6.4,6,6.2,7.2,6.6,6.4,1.6,1012,15813.607421875
8004,1.8,1.3,1.3,2.5,5.4,28,31,3.88,2.72,96.02,106.34,86.87,102.98,96.33,106.44,88.87,100.1,8,6.2,6,6.2,6,8,7.4,6.8,1.8,986,19877.966796875
2712,2.9,4.4,0.7,4.4,6.8,25.5,35,4.18,5.51,100.2,92.04,102.2,97.42,103.93,98.19,95.25,100.9,7.4,6,6,7.6,7.8,7,7,6.6,1.2,978,11914.01953125
8798,6.1,3.8,0.8,2.3,3.8,32.5,30.5,4.22,1.61,99.2,95.82,98,101.18,105.16,100,99.08,99.69,7.2,7.6,6.2,6.2,6.4,7,7,6.8,1.3,958,8182.53662109375
4410,1.7,1.8,0.1,3.1,7.5,31,28,2.83,4.44,129.67,112.86,123.93,124.93,121.36,125.21,110.16,115.5,6.8,6.4,8,6.2,6.2,6.8,7.4,6.8,1.3,1028,8049.93017578125
6907,4.2,2.2,0.1,0.2,3.7,34,34.5,4.35,0.78,102.79,106.05,98.5,97.52,107.89,93.27,114.15,109.73,6.2,7.8,6.8,6.6,6.2,6.6,6.8,7.2,1.4,1042,10359.7763671875
8527,3.9,0.7,1.5,0.6,1.5,26.5,32.5,-2.8,0,65.12,96.02,105.06,102.06,100.48,100.89,97.61,60.02,7.8,7.2,7.6,6.6,8,7.8,6.8,6.4,1.2,1026,10822.8701171875
5056,2.4,1.3,1.8,3,9,34,25,3.25,4.29,131.48,115.24,121.96,125.43,121.11,128.12,109.38,115.26,6.2,8,6,6.2,6.4,7.4,6.8,7.6,1.8,982,13049.560546875
10687,2.6,10.5,0.9,9.1,1.9,34.5,33.5,0,-3.83,118.91,110.48,88.08,103.56,100.08,120.86,81.61,91.39,6.6,7.4,6,7,7,7.4,6,6.6,1.7,984,14076.724609375
1518,5.7,2.1,1.5,3.9,1.8,26,34,3.74,3.04,96.51,105.06,86.95,101.94,97.9,106.23,89.87,99.5,7,7.4,6.2,6.2,6.8,7.8,6.6,6.8,1.3,988,10180.869140625
4970,2.3,2,2.7,7.5,0.1,25,26,2.04,-4.89,96.63,100.9,102.92,100.98,104.72,97.6,105.48,105.36,6.6,7.4,7.6,7.2,7.6,6.6,6.8,7.4,1.4,948,6461.08642578125
16166,16.4,6.6,31.5,3.3,21.4,28.5,31,26.21,0.3,99.09,97.81,153.11,153.37,141.82,142.7,101.07,100.56,8,7.8,6,6.2,7.6,6.6,6,7.6,1.4,1014,18869.796875
180,5.4,13.6,17.6,15.9,11.4,26,28.5,0.32,-0.76,94.55,97.01,102.21,106.24,97.92,96.23,92.61,95.15,7,6.2,6.4,6.2,6.2,7.4,7.8,6.4,1.6,1040,8674.12109375
14820,5.1,8.1,21,6.5,1.8,34.5,27,0.27,0.96,100.49,99.26,97.42,101.5,99.39,103.63,94.16,103.38,6.4,8,6.4,8,7.6,6.8,7,6.4,1.7,928,11124.0341796875
10677,1.9,5.4,2.8,1.9,3.7,35,25,3.55,4.3,100.68,94.37,105.06,98.5,101.89,100.69,93.61,98.5,7.8,6.4,6.4,7,7.8,6,7,6.4,1.3,962,10494.5517578125
941,6.2,3,0.7,2,3.6,31.5,32.5,-2.82,0,65.64,97.95,104.44,102.06,101.09,103.33,98.31,60.74,7.8,6.2,7,6.2,8,7,6.4,7,1.7,1004,19479.953125
1406,2.7,13.2,0.4,9.6,1.7,33.5,32.5,-13.89,0.93,94.06,90.88,95.25,92.98,93.26,88.3,93.59,81.71,7.6,7.2,6.8,6.2,7.6,7.2,6.4,7,1.6,1008,15689.927734375
14259,8.5,7.4,12.4,5.1,6.1,31,29,2.72,2.01,97.81,96.92,104,102.99,104.43,100.08,102.01,99.2,8,7.4,6.4,6.8,6.8,6.4,6.4,8,1.3,992,6923.2080078125
1508,5.5,2.1,1.7,1.4,8.8,31,30.5,2.84,4.7,126.71,114.67,124.54,124.93,120.63,125.59,112.59,119.12,7,6.6,6,7,6.4,6.6,7.2,7.6,1.8,944,12530.5185546875
13528,1.7,1.1,0.1,2.1,9.2,26,34,3.23,4.75,129.03,112.41,121.84,127.97,119.17,128.5,109.6,115.15,7.8,6,6.8,7.2,7.4,6.4,7,6.6,1.5,942,14875.2509765625
10792,5.1,7.4,3.6,8.7,5.2,29,29.5,0,-3.67,119.03,111.04,88.35,103.14,100.08,122.55,82.1,94.16,7.6,6,6.2,7.8,6.8,7.8,7.2,7.6,1.2,930,5892.8447265625
5183,7.8,1.6,1,3.9,4.9,30,33,4.34,0.8,101.87,103.63,99,96.63,105.97,92.26,110.54,109.63,6.4,6.2,7.4,6.2,6.6,6,8,7.6,1.8,1000,24227.626953125
978,5,2,1.7,1.1,5.3,34.5,28,3.78,6.4,99.8,90.65,103.84,98.3,104.13,96.73,95.83,99.7,6,7.8,6.6,6.4,7.8,6.2,7.8,6.6,1.6,914,11121.6650390625
5242,6.8,12,23.4,14.1,8.7,25.5,27,-3.18,-5.5,97.41,97.51,101.34,103.53,95.84,93.66,112.11,105.01,6.4,7.4,6.6,7.2,7.4,6.8,6.8,7,1.3,960,12046.2177734375
13670,3.6,10.8,2.5,11.8,1,32,35,-12.83,0.95,94.15,88.72,95.83,92.98,92.8,87.78,94.99,83.84,6.6,7.2,6.8,6.6,7.6,7.8,6.6,8,1.8,946,11570.7177734375
3658,1.9,6.6,0.3,6.2,1.2,31,25,1.98,-4.76,97.61,102.72,103.22,100.98,102.64,97.02,107.62,101.95,6.2,6.2,7.6,7.6,8,6.6,6.8,6.2,1.2,1024,8458.2138671875
4331,5.4,2.8,17.8,6.1,5.4,26,34.5,0.23,0.92,99.27,97.4,98.31,101.4,97.02,100.66,95.97,103.38,6.2,7.6,8,6.6,6,6.6,7.4,7.2,1.2,922,4669.671875
11644,16.4,6.8,19,7.3,19.7,28,29.5,3.7,-8.54,95.15,97.41,96.92,99.29,99.18,98.4,97.71,98.49,7.4,6,7.2,6.2,7.8,6.2,7.4,6,1.2,970,5897.6865234375
5658,4.9,7,12.6,10.8,4.5,27.5,30,19.32,-2.93,99.09,97.9,131.94,131.21,126.22,129.74,102.18,104.65,6.2,8,8,6.2,7,6.4,6,6.6,1.3,1042,12164.087890625
17036,2.4,3.1,5.1,3.2,5.2,33.5,26.5,3.82,6.53,100.1,92.59,103.63,97.61,104.34,98.88,97.58,100.3,7.8,7.2,6,7.8,7.2,6.6,7.2,8,1.7,1010,15592.40234375
8272,4.7,8.4,20.5,16.1,8.6,30,30.5,0.32,-0.81,97.72,94.63,99.89,103.4,97.63,96.53,94.59,93.73,8,6.6,7.6,6,7.4,8,8,7,1.7,1036,19302.248046875
8623,3.4,12,6.5,12.3,1.4,32.5,31,-9.76,-1.13,9.93,84.72,103.94,90.4,93.45,82.4,104.75,12.29,7.4,7.2,7.6,7.2,7.8,7.8,7.4,7.4,1.2,994,10790.9208984375
11584,2.5,9.3,0.3,2.4,3.8,28,25.5,0.54,0,71.11,101.1,109.37,120.52,94.01,113.83,96.03,68.58,6.4,7.4,6.6,6.4,6.6,6.8,6.4,6.6,1.2,980,10949.904296875
5927,10.2,4.9,2.7,5,7.3,30.5,32,26.91,0.92,106.79,95.83,139.73,137.8,128.7,123.38,104.62,103.4,7,8,6,6.2,8,7.4,6.2,6.4,1.3,952,6176.81201171875
8541,2,1.7,4.7,2.9,6.2,33,30.5,3.46,0,68.11,96.63,99.27,94.11,111.94,100.1,101.5,97.91,6.8,6.8,7,6.2,6.4,7.8,7.2,7,1.7,954,11730.1640625
4859,11.2,8.4,28.7,13.5,8.2,34.5,28.5,-3.5,-4.8,100.99,97.81,104.95,103.53,96.14,94.96,109,105.22,8,7.4,6.2,6.4,8,6.6,6.8,7.2,1.5,944,16134.6376953125
15531,4.9,12.2,17.8,14.8,10.2,32,28,0.31,-0.75,93.98,95.68,99.59,103.92,96.19,98.77,93.36,94.68,7,6.2,6,7,7.8,7.4,7.6,6.6,1.3,1026,7770.86474609375
8457,3.8,6.4,1.4,6,2.4,25,34,2.06,-4.94,100.47,102.72,103.12,102.3,104.1,96.92,108.37,102.06,7.8,6.8,7.6,6.6,6.4,8,6.2,8,1.8,982,11352.533203125
10693,3.7,8.7,0.1,11.5,3.2,29,32,0,-3.67,118.09,110.92,88.61,104.92,100.58,118.21,80.62,92.68,7.4,7,7.6,6.6,7.6,6.6,7.2,6.8,1.6,1036,15812.26171875
1447,3.9,11,9,6.1,4.5,29,31,19.44,-2.95,96.92,96.92,128.02,130.17,127.64,127.3,102.38,103.22,7.4,6.2,8,6.6,7,6,8,6.2,1.5,984,13064.736328125
14275,6.3,2.9,2,2.3,6.5,28,31.5,3.65,4.02,98.01,92.42,107.39,100.7,103.22,102.82,93.23,96.43,7.4,7.4,7.6,7.6,6.6,8,6.8,6,1.6,1020,10828.55859375
14111,6.1,6.3,21.9,7,3.9,31.5,35,0.26,1.08,99.68,99.06,99.4,100,97.22,103.73,95.3,104,6.2,7.8,7.2,6,7.6,8,7.6,7.2,1.7,1026,18508.04296875
7434,4.1,5.5,11,4,10.2,27,27.5,2.98,-9.18,101.9,102.8,98.1,104.14,100.08,101.29,98.9,101.71,6,8,6.6,6.6,7.8,7.4,6.2,7,1.6,930,9208.009765625
7359,2.2,2.5,1.7,4.2,7.3,34.5,25,4.08,0.78,100.94,106.15,101.6,100.47,107.78,91.71,112.69,105.74,7.8,6.2,7.4,6.8,7.6,7.4,7.2,8,1.8,1016,11432.046875
8631,6.4,6.3,9.7,5.9,6.7,25.5,32,2.56,-9.45,99.67,102.29,101.2,101.98,102.01,102.21,98.1,101.2,6.8,7.4,7.8,7.6,7.6,6.2,7.6,7,1.8,1040,16709.44140625
8046,0.8,1.4,2.7,3.5,1.7,28,34,2.09,-5.44,98.4,103.12,101.6,103.02,104.41,96.43,106.98,102.78,8,6.2,7.8,6.6,7.6,6.6,6.8,7,1.3,926,7770.16162109375
15393,3.2,13.6,21.1,16.2,8.9,34,33.5,0.3,-0.79,95.99,93.87,99.18,104.35,95.14,97.89,96.1,95.43,7.4,7.2,6.8,7.8,7.8,7.8,7.6,7.2,1.5,946,8897.7080078125
32,4.6,5.1,9.7,8.9,5.5,34.5,30,3.02,-9.79,102.82,100.95,98.1,103.01,99.38,102.51,101.1,102.51,8,6.8,7.4,6,6.8,6.8,7.4,7,1.3,1044,11556.693359375
7253,4.9,1.4,13.8,4.2,4.4,25.5,27,2.75,-9.81,101.6,101.98,101.7,102.19,100.39,100.58,100.4,102.31,6.2,7.6,6,7.2,7.2,7.8,7.4,8,1.5,1028,16572.189453125
2756,0.4,12.4,0.5,0.8,3.8,25,29,0.58,0,72.32,102.52,106.33,122.45,95.23,113.94,94.7,67.29,7,7.4,7,8,7.4,6.4,7.8,7.2,1.7,938,16426.486328125
81,18.4,6.5,33.2,1.9,23,28.5,31.5,21.74,0.33,98.4,98.8,150.67,152.91,142.81,144.14,102.2,103.94,7,6.2,6.6,6.8,6.6,7.6,7.8,7.2,1.7,934,13520.1025390625
3133,5.6,2.5,2.9,0.5,5.1,33.5,34.5,-3.06,0,65.77,95.15,103.2,104.33,102.31,101.6,97.12,60.68,7.6,6.6,6.8,7.4,6.6,7.6,7.4,6.4,1.7,914,10200.1875
350,15.6,6.9,22.3,5.9,19.2,30.5,26.5,3.72,-7.38,98.04,97.12,97.21,99.97,101.4,100.6,99.2,97.12,7.4,7.4,6.2,6,7.6,7.6,7.6,6,1.8,992,13152.9189453125
6361,8.9,12.6,23.8,9.5,9,31.5,31,-3.2,-4.99,99.4,100.16,103.71,102.2,97.4,93.38,110.78,105.86,7.8,7,6.6,6.6,7.6,6.6,6.8,6.8,1.7,984,14883.9560546875
5509,1.2,1.7,1.1,8.1,0.4,28.5,33.5,2.1,-5.18,98.4,99.08,100.49,100.06,102.22,96.92,107.84,102.57,7.8,7.2,6.6,7.4,7.2,7.2,7.6,6.4,1.8,942,18108.53515625
1122,17,5.1,30.7,2.7,20.9,30.5,31.5,23.52,0.31,97.42,98.51,151.74,152.14,142.67,142.27,102.91,101.48,8,7.4,6.2,6,8,6.2,7.2,7.6,1.3,968,12813.98828125
534,1.6,4.5,20.5,8.5,3.5,34.5,35,0.27,0.96,102.31,97.01,97.61,101.3,98.8,103.12,94.73,104.62,8,7,7,6.2,7.6,7.2,6.4,6,1.3,1032,7493.05322265625
4939,6.3,1.2,0.9,5.3,4.5,31.5,33.5,4.34,5.71,101,93.06,100.77,96.73,102.39,96.33,95.93,98.7,6.2,7.2,6.8,7.2,7.4,6.6,6.4,7.2,1.7,930,12833.46484375
8440,4.4,11.4,20,11.9,6.4,26,25,0.33,-0.85,94.36,95.1,102.62,105.51,95.81,97.99,96.1,94.02,6.6,7.6,7,7.6,6.8,8,7.8,7.2,1.7,1012,8991.92578125
3359,3.9,2.9,22.6,4.5,3.7,26.5,27,0.23,0.95,101.91,98.86,97.51,100.4,98.11,101.48,94.35,105.14,7.4,7.2,6.4,7.6,6.2,7.4,6.8,7.4,1.4,1024,7821.8701171875
14834,2.8,2.2,1.8,1.6,6.9,34.5,30.5,3.03,0,66.16,98.88,101.91,95.62,111.6,99.1,100,97.52,7.6,6.6,6.2,6.6,6.8,7.2,8,6.4,1.7,1018,24549.408203125
3792,21.6,6.6,29.6,2.7,22.4,33.5,31.5,23.76,0.3,96.53,98.51,153.11,154.15,141.67,141.98,102.2,102.4,7.6,6.6,6.6,6,7.4,6.6,7.2,6.2,1.7,930,26700.7578125
640,2.1,11.5,2.2,9.9,2.4,35,34.5,-13.69,1.08,96.15,90.97,95.54,92.16,91.42,86.65,94.89,82.53,7.8,6.8,7,7.8,6.6,7.2,8,6,1.8,1006,15064.7138671875
16289,3.1,7.6,18,6.6,5.2,28.5,26.5,0.26,0.94,99.48,98.77,100.78,98.5,98.9,101.17,95.97,105.35,6.6,6.4,7,7.2,6.6,7.8,6.6,6.6,1.6,1030,12424.8271484375
13891,1.3,1.6,0.9,5.4,1.2,25,33.5,3.9,1.47,99.4,95.82,97.12,100.49,101.95,99.2,97.22,97.71,6,7,6,6.4,6,6.6,7.4,6.8,1.7,1020,11602.40625
5730,19.7,2,28.9,1.1,19.2,30,34.5,24.34,0.31,97.02,97.71,149.91,156.77,143.52,142.27,103.22,102.71,7,6.8,6.6,6.4,7.2,6.2,8,6.2,1.2,1016,14586.173828125
519,2.1,7,22.5,5.9,2.8,34,31,0.25,0.97,99.88,96.14,99.3,98.8,97.91,102.81,96.64,102.54,7.6,6.6,8,6.8,7,7,7.6,7.8,1.3,916,6828.9931640625
7950,19.1,6.7,22.1,8.9,14.1,31,34.5,3.64,-8.74,96.59,98.59,98.88,99.38,102.82,98.21,97.61,99.57,7.6,6.4,7.4,6,6.4,7,7,8,1.6,922,17413.474609375
15617,4.7,10.7,2.6,0.2,4.4,27.5,28.5,0.55,0,69.62,102.41,109.15,122.21,93.91,110.56,94.13,68.17,8,6.2,6.6,7,6.2,6,7.6,7.8,1.6,902,10449.7744140625
5066,3.2,7.2,0.2,1,5,29,26,0.59,0,72.25,103.43,109.8,120.15,95.98,111.01,96.31,66.41,6,6,7,6.6,8,7.4,8,6,1.2,962,5940.591796875
8198,5.2,6.4,4.8,2.8,5.9,29.5,32,3.67,0.74,105.06,104.99,98.3,96.83,106.29,92.26,110.66,108.12,6,6.2,7.6,7,6,7.2,7.8,7.6,1.2,960,10583.95703125
500,7.8,3.7,17.1,3.4,4.5,31.5,26,2.41,2.07,101.19,96.73,105.56,102.37,104.84,98.4,99,99.8,6,6.8,6.8,7.6,6.8,7,6.8,6,1.4,944,8558.3017578125
3508,10.4,3.1,3,5.4,8.1,34.5,35,29.23,1.1,107.66,96.32,139.44,137.25,131.3,127,107.06,104.54,6,6.2,8,6.8,6.4,6.2,7,6.6,1.5,936,9657.283203125
12881,8.5,11.4,19.4,13.9,8.7,28.5,25,0.32,-0.74,96.09,95.1,100.29,104.14,94.37,97.01,93.55,95.62,7,6.2,6.2,6.8,6,7.4,7.4,6.8,1.7,986,15206.1630859375
15433,5,0.3,1,2.5,7.3,29.5,29,3.56,0,67.7,97.31,99.58,94.11,109.4,98.59,99.7,98.5,7.2,6.4,6.4,7,8,8,7.6,6.6,1.2,1036,10281.212890625
16115,6.7,8.7,18.7,13.8,11.9,30,26.5,0.3,-0.81,96.57,94.63,100.5,103.4,97.34,97.6,93.83,95.62,6.2,7.8,8,8,7.8,6.8,7.8,7.8,1.6,944,12005.2666015625
6011,4.8,12.5,1.8,6.6,5.4,31.5,28.5,0,-3.75,117.85,114.64,87.19,102.41,99.59,121.46,82.84,92.5,6.6,6.6,7.2,6,7.2,7.6,7.4,7.6,1.8,1048,24185.90625
8481,8.1,12.6,25.2,14.2,10.3,33.5,27.5,-3.36,-5.15,99,96.73,103.61,103.94,97.7,91.7,110.78,106.61,7,7.4,8,6.6,7.8,6.8,6.4,7.4,1.5,1008,13277.98828125
11255,6.1,3.7,2.6,2.5,1.6,32,26,3.69,1.42,97.91,97.85,98.78,98.11,102.37,99.2,99.67,100.39,7.8,6,8,7.6,7.2,6.4,6.8,6.4,1.8,1012,12425.8115234375
1417,3.2,11.2,1.3,5.8,2.6,26.5,28,0,-3.85,116.8,111.94,89.41,102.72,99.69,121.1,82.18,94.07,7.6,6.8,6,6.8,6.8,6,6.4,6.8,1.6,972,9771.6845703125
2425,4.8,4.2,2.7,1.1,6.6,26.5,27,4.01,0.73,104.75,103,100,99.29,105.44,91.71,111.67,110.06,8,6.4,7.8,7.8,6.2,6.4,8,6.6,1.5,984,8049.43359375
5220,4,0.3,1.4,0.4,10,28,25.5,3.02,4.58,129.54,114.78,122.09,127.97,123.18,127.49,112.59,118.54,6.2,6.8,8,6.8,8,6.4,7,6.6,1.6,968,16070.2275390625
3667,7,7.8,16.8,2.8,7.4,34,27,2.35,1.82,100.09,100.07,105.77,102.68,103.39,100.48,101,99,7.2,6.2,7.2,6.8,8,7.6,7.8,6.6,1.2,1056,5948.30712890625
3829,3.6,3.7,2.7,5.3,3.7,29,27.5,4.38,1.61,99.5,96.11,96.04,99.1,103.61,98.01,98,97.71,6.4,6.2,7.2,7.6,6.8,6.2,6.2,7.4,1.7,1012,11196.2109375
43,0.2,4.7,18.3,4,0.5,30.5,30.5,0.27,1.08,100.08,97.3,97.61,99.5,97.12,104.55,94.73,104.94,7.8,6.6,6.6,6.4,7,6,8,6.6,1.4,962,13187.56640625
14918,0.6,0.8,2.8,1,9.4,29,28,2.88,4.07,129.03,113.77,122.95,126.95,123.79,126.85,111.82,118.65,6.8,7.2,7.8,8,7.4,8,7.8,6.4,1.4,952,12096.2646484375
16970,4.2,6.1,2.2,5.5,2.6,26.5,31,3.66,1.35,99.5,95.82,96.82,98.41,103.81,98.5,98,99.5,7,7.8,6.4,7.4,8,7.4,7.2,7.4,1.4,946,10714.865234375
503,0.9,2.5,1.2,0.6,4.3,27,30,3.86,3.26,95.54,109.13,85.93,105.67,97.41,108.48,90.23,99.6,7.4,8,6.4,8,6.2,6.8,7.4,6.4,1.5,1040,9649.9599609375
