Index,L1,L2,L3,L4,L5,L6,L7,L8,L9,A1,A2,A3,A4,A5,A6,A7,A8,R1,R2,R3,R4,R5,R6,R7,R8,t,L,max_deflection (mm)
4455,5.9,1,6,3.9,6.4,27,33.5,3.9,5.48,101.6,92.41,100.26,100.17,101.15,98,97.29,101.8,6,6,7.4,6,6.8,7.2,6.2,7.8,1.3,914,111.273208618164
16682,9,10.1,24.1,11,10.6,25,32,-3.56,-4.7,97.22,98.1,103.2,100.36,98.57,91.33,110.44,106.18,7.8,6.6,7.8,6.8,6.6,8,7,6.8,1.6,1046,101.471138000488
11625,1.8,11.7,6.9,15.7,2.4,27,29.5,-9.5,-1.11,9.94,84.13,102.1,91.13,93.45,82.4,107.39,12.11,8,6.4,6.6,7.4,6,6,6.2,6.4,1.3,978,103.192680358887
8323,4.4,1.9,2.9,0.4,1.2,28.5,27,-3.18,0,65.06,98.24,105.16,103.61,100.79,101.09,100.48,59.96,8,6,7.2,7.2,6.8,6.4,7.8,6.4,1.7,1024,113.515274047852
4199,2.6,9.6,3.5,6,1.5,33.5,32,0,-4.05,116.32,110.59,89.85,103.25,99.79,122.43,81.36,93.7,6.2,7.2,7.8,6.6,7.2,6.6,6.4,6.8,1.5,1020,139.1728515625
4844,2.7,0.7,1.6,2.3,9.8,27.5,25.5,2.91,4.32,127.61,113.43,121.84,128.35,122.45,128.25,109.38,116.43,8,7.2,6.6,6.2,6.8,6.2,7.6,7,1.5,978,123.749328613281
4531,7.2,0.8,0.2,3,1.5,27.5,27.5,3.49,4.12,99.3,91.4,107.92,100.2,104.04,102.82,94.82,99.29,6.8,8,6,6.6,7.4,6.8,7.2,8,1.5,1054,117.865753173828
1000,5.8,1.2,5.2,0.3,8.4,25,33.5,3.5,0,67.7,98.78,101.1,93.45,112.27,102.21,101.4,98.4,7.6,7.8,7.4,6.6,6.6,7.2,7,8,1.5,910,105.242195129395
7907,0.7,0.8,2.3,3,5.9,32,25,3.74,2.86,95.44,106.45,85.16,104.43,99.27,108.37,91.5,101.9,7.2,7.6,8,6.8,8,6.4,7.2,6.4,1.6,904,142.893936157227
15952,5.5,5.3,17.5,3.8,0.8,30,26.5,0.24,0.95,100.59,97.6,100.69,98.4,100.28,101.48,95.97,103.79,7.6,6.2,7.2,6,6.6,6,7.6,7.6,1.2,982,117.242431640625
11653,8,10.6,21.4,13.3,11.6,30,35,0.32,-0.75,96.76,96.53,101.1,104.35,94.18,98.28,92.98,95.71,8,6.6,7.2,6.2,6.8,6,6.4,7.8,1.8,916,86.1283264160156
16620,3.2,2.9,0.9,2.7,0.2,31.5,26.5,2.02,-5.47,97.91,102.01,102.21,100.98,102.64,96.72,107.51,103.09,6,7.4,6.4,7.8,6.6,6.2,7.2,7.6,1.7,1040,145.761749267578
2458,4,2.4,22,4.6,5.1,30.5,30,0.25,0.93,103.02,97.99,99.99,100.4,98.21,100.66,96.26,105.14,7.2,7.8,7.2,6.4,7.8,8,7.6,7,1.7,988,96.4535980224609
13408,7.8,8.4,21.2,14.4,8,30,33,0.29,-0.88,94.75,97.1,99.69,104.35,97.15,97.8,96,93.07,8,7,7.8,7.8,6.6,7.2,6.6,7.4,1.8,1004,124.911651611328
345,8.5,10.9,24.5,15,9.1,29,29,-3.33,-4.7,99.8,98.49,104.02,102.4,97.3,93.57,111.78,108.1,7.2,7,7,6.2,7.2,8,7.8,7.2,1.7,1034,132.977844238281
6166,2.4,4.8,3.1,5.1,4,34,29,3.98,0.76,102.59,104.78,99.7,100.08,104.48,90.15,111.45,107.79,7.4,8,6.2,6.8,6.2,7.8,7.6,7,1.7,918,134.938339233398
14287,5.6,2.2,1.5,2.7,6.9,29.5,25.5,-2.89,0,65.51,96.7,101.44,101.65,102.01,103.53,98.8,59.9,6.2,7.2,7.2,6.4,6,7.2,6,8,1.7,1052,135.479537963867
14754,2.2,4.3,0.7,4.8,1.6,32.5,32.5,2.11,-4.66,99.19,99.28,102.92,103.84,103.57,96.33,106.33,101.75,6.4,7.4,6,7.2,7.6,6,6.8,7.2,1.5,974,119.237869262695
3979,2.5,1.8,1.5,2.4,1.4,32,26,-3.2,0,66.03,96.99,105.37,103.71,100.28,103.33,99.19,61.41,7.8,6,8,8,6.2,6,6.6,6,1.8,932,104.42359161377
14533,6.7,6.7,16.9,5.7,4.6,35,34.5,2.75,2.01,100.69,99.77,102.24,105.26,105.15,100.48,99.7,98.9,7,8,7.2,7.4,6.4,7.4,7,8,1.4,938,138.860916137695
5016,5.3,6.2,2.4,2.3,4.4,29,33.5,3.94,0.84,101.56,104.47,98.2,98.89,106.83,90.97,113.03,108.87,7.4,6.2,7.6,7.4,6.8,6.6,7.8,7.6,1.8,1036,141.069076538086
4758,6.2,8,2.6,9.7,5.1,29.5,33.5,0,-3.67,116.44,111.82,89.05,105.02,97.81,122.79,81.03,92.59,6.8,7.6,8,7,7.2,7.2,7.8,8,1.3,914,139.729278564453
14899,4.7,2,3.6,0.1,2.4,35,34,3.74,3.76,97.81,92.14,106.12,99,100.87,102.92,94.07,97.12,6.8,7.8,7.4,6.6,7.2,7.6,6.6,6.4,1.3,936,108.724098205566
8516,20.5,3.5,32.2,5,23.2,32,31.5,26.35,0.3,99.88,98.01,151.43,152.29,141.39,145.58,102.81,102.2,7,7.4,6,7.8,6.8,7.8,6.8,7.8,1.4,990,123.052223205566
636,3.3,4.2,0.2,3.2,5.7,30.5,33,3.53,4.01,98.5,93.07,105.69,98.3,100.36,103.53,95.39,98.5,6,6,8,6.6,6.6,7.2,7.2,6.4,1.8,964,135.753189086914
15831,5.5,5,3.6,6,0.6,35,34,4.1,1.35,97.22,94.67,98.59,100.69,102.57,101.29,99.76,99.4,6.6,7.2,6.2,7,6.6,7.4,6.2,7.2,1.4,1032,152.358184814453
16050,2,0.4,1.1,0.5,10.3,26,35,2.93,4.14,129.29,114.11,123.68,124.29,121.6,128.25,109.38,119.24,6.4,7.8,7.6,6.8,7.4,7.6,7.6,6.4,1.8,992,112.235458374023
8253,5.3,7.3,21,3.3,0.6,34.5,28.5,0.27,0.97,102.21,97.6,99.89,98.1,99.78,102.3,93.87,101.92,7.8,8,7.6,7.2,7.6,7,6,7.2,1.2,1040,162.370788574219
13656,8.4,3.9,13.1,4.1,8.4,35,32,2.82,-9.22,101.6,101.26,98.5,103.42,101.2,102.82,101.2,99.09,6,6.4,7.4,8,6.8,6,6.8,8,1.8,1038,101.509971618652
3794,3.3,5.7,2,8.2,1.8,34,27,2.09,-4.64,100.27,102.11,101.4,102.41,105.55,98.77,107.51,103.71,6.6,8,7.6,8,6.4,6.8,6.2,6,1.5,982,121.997924804688
474,4.6,7.1,1,5.7,2.3,32,30,0,-4.26,116.44,110.92,88.97,103.98,97.32,118.45,83.5,93.15,7.2,8,6.2,7.2,6.8,6.6,7.2,6.8,1.8,950,97.9704513549805
16726,7.3,2.3,1.7,4.5,6.6,35,29.5,26.04,0.96,110.04,95.54,139.59,137.94,130.91,125,107.8,102.06,6,6,6.2,7.8,6,7.8,7.6,6.2,1.2,970,135.703414916992
5938,3.1,1.2,5.2,5.9,2.4,34,34,4.2,6.1,99.6,91.48,100.67,96.83,101.15,98.78,94.96,98.3,8,8,6.6,7.2,7.4,6.2,7.4,7,1.7,1018,109.848022460938
5961,9.5,9.8,23.8,13.4,7.2,25.5,25.5,-3.34,-4.87,100.49,96.43,101.85,104.24,99.35,93.75,112.67,105.01,6.8,7.2,7.2,7,7.6,6,7.6,7.8,1.2,952,124.973365783691
16713,4.5,3.5,1.6,0.4,6.5,25,32.5,4.22,2.73,95.83,106.24,84.47,104.95,99.56,108.48,91.31,101.6,6.6,7,7.8,7.2,7.2,6.2,6.2,7.2,1.7,944,136.150955200195
6295,6.6,9.6,4.2,9,5.4,32.5,32,0,-4.01,117.26,114.64,87.64,102.72,99.69,120.98,83.09,94.07,7,6.4,7.8,7.8,6,8,6.6,6.6,1.6,902,106.799278259277
13549,1.7,0.8,1.3,0.7,5.4,25,32.5,0.46,0,92.21,100.86,91.84,89.81,106.37,97.92,98.64,98.38,6.6,6,7.4,6,6.4,7.8,6,7.8,1.3,1020,120.265861511231
2624,7.5,9.6,27,13.7,6.7,28,32,-3.64,-5.18,98.01,100.16,103.4,102.3,95.74,94.4,112.22,108.2,6.4,6.6,6.4,7.8,7.8,7,7.2,8,1.7,954,101.338623046875
4932,5.5,5.4,19.2,4.2,0.7,29.5,27,0.24,0.95,102.62,96.62,97.22,102,100.18,102.3,95.59,102.65,7.8,7.4,6.6,6.8,7.8,7.6,6.6,7.4,1.7,982,129.053634643555
15134,5.8,1.6,0.1,2.1,5,28,27,3.79,4.36,97.81,92.33,107.92,101.3,100.77,102.92,94.45,100.07,6.8,7,6.2,7.8,8,6,7.4,7.2,1.5,908,141.509216308594
14179,4.2,8.3,10,10.5,8.5,29,29.5,20.52,-2.75,97.61,96.04,131.02,131.73,126.22,126.66,100.94,102.09,6.6,7.2,7.4,7.8,6.8,6.8,7.8,6.6,1.5,1036,134.233108520508
15388,3.2,1.5,5.3,2.9,6.5,29.5,29.5,3.43,0,67.5,97.7,102.82,95.53,110.28,99.9,101.4,99.19,7.4,7.6,6,7.2,7.6,6,6.8,8,1.8,1024,131.786834716797
15314,9.1,7.3,12.6,6.8,6.8,25,35,2.62,-9.34,100.89,102.29,98.3,101.47,99.27,101.29,98,100.1,7.8,7,6.4,6.2,7.4,6.8,6,6.6,1.2,1022,120.619750976563
13555,2.2,0.4,1.8,2.9,6,25,25.5,4.3,3.06,96.22,107.74,87.04,104.84,99.86,106.33,90.5,98.9,6.8,7.4,7.4,8,7.2,7.4,7.2,8,1.5,1008,162.708801269531
15211,0.8,1.2,3,0.1,10.7,27.5,30.5,3.04,4.27,130.58,113.99,120.98,124.29,121.36,125.46,109.72,117.25,7,6,6,6,7.8,6.6,7.8,8,1.4,960,155.546997070313
17112,2.1,3.4,2.2,6.1,1.4,28,27,1.94,-5.22,99.88,100.8,99.27,101.69,102.64,97.9,108.48,102.57,6.2,6,7.6,7.8,7.6,7.6,8,6.4,1.4,922,158.176681518555
12450,3.6,8.1,2.6,0.8,1.6,35,29.5,0.55,0,72.11,99.57,110.02,120.52,94.85,114.62,94.42,68.58,7.6,6,7.6,6.8,7.2,6.6,6.4,6.6,1.8,1008,93.9542541503906
6317,7.7,8.7,28.5,10.1,9.7,26.5,30.5,-3.28,-5.18,98.7,96.33,101.75,100.36,96.82,94.87,110.67,108.63,7.6,7.8,6,6.8,7.8,6.6,7.6,7.8,1.4,1050,140.928192138672
12592,4.2,7.1,20.7,6.6,4.7,28,32.5,0.23,0.94,100.29,96.04,100.78,100.1,99.39,102.3,94.92,104.1,6.8,7.2,7,6.8,6.2,6.8,6.4,7.8,1.2,914,152.438415527344
8382,4,2.4,4.2,0.7,10.7,29.5,29.5,3.09,0,67.44,98,99.38,93.83,112.49,100.9,99.4,98.11,7.8,7,7,6.8,6.2,6.4,6.6,7.8,1.8,1040,140.791931152344
16923,3.1,4.8,3.8,2.4,1.6,27,34.5,3.62,1.5,98.7,97.95,96.33,100.79,104.02,100.5,96.33,99.79,7.8,6.8,6.8,6.2,8,7.2,7.8,7.2,1.2,1058,173.633361816406
16526,8.7,13.8,22.8,16.6,9.8,33,30,0.31,-0.8,97.24,93.96,102.72,107.19,95.62,96.82,95.72,93.92,7.4,7.2,7.6,6.8,6.4,6,6.8,7,1.7,940,98.6040191650391
13742,6.4,3.6,0.7,1.3,3,34,30.5,3.73,3.05,96.89,106.45,83.79,101.84,98.98,106.44,92.31,101.3,6.8,7.4,7.4,7.4,7.2,8,6.6,6.8,1.6,1020,104.945663452148
12350,8.2,14.2,26.6,9.4,7.6,29,32.5,-3.53,-5.23,99.8,96.63,102.27,102.91,99.45,91.89,111.44,105.65,6.6,6.6,6.6,6.8,7.6,8,8,7.8,1.3,920,101.026985168457
12245,5.2,13.7,2.4,10.8,3.7,25,26.5,-11.53,1.06,94.34,91.6,96.22,92.8,91.24,87.96,94.15,81.13,7.2,8,6.6,6.2,6.8,8,6.8,8,1.6,1036,110.969963073731
6103,7.3,5.3,16.4,6.5,2.9,34.5,29.5,2.4,2.07,100.19,99.48,102.55,102.78,101.63,97.02,102.11,98.3,7.8,7.8,7.8,7,8,6.4,6.2,7.6,1.3,918,144.722351074219
4791,6.7,12.8,26,11.9,6.6,27,35,-3.79,-4.53,99.5,98.2,101.85,103.32,98.57,94.87,113,107.56,6.4,6,7.4,7.6,7.6,7.8,6.6,7.4,1.7,948,124.503662109375
14658,6.2,4.3,3.2,2.4,2.2,34,26,3.78,1.58,100.39,95.54,98,97.51,104.33,100.79,98.2,97.71,6.8,6,7.8,7.2,7.4,7.8,6.8,6.6,1.7,1006,145.311813354492
1279,6.5,13.2,26.2,13.4,9.5,33,26,-3.34,-4.61,98.41,97.91,101.65,101.17,97.99,94.03,111.44,104.48,6.8,6.6,6.4,7,6.8,8,7.8,6.4,1.5,986,137.128631591797
5491,4.8,3.1,2.2,3,6.4,31.5,27.5,3.46,0,68.17,98.19,101.71,95.05,110.94,100.4,99,99.88,8,7.4,7.4,7.8,8,7.8,6.2,6.4,1.6,1006,139.12890625
1485,6.1,4,1.4,1.9,5.8,29,27.5,3.58,4.28,97.91,93.16,104.11,99.4,101.89,101.2,94.45,99.58,6,7.2,7.4,8,7,8,8,6.8,1.3,988,118.222320556641
14592,7.5,5.4,2,2.5,5.2,34.5,32,3.51,3.91,98.31,91.22,105.27,98.8,100.56,102.11,95.01,99.38,6.4,7.2,7.4,6.8,6.4,7.8,6,6.2,1.5,984,137.234649658203
7899,7.8,8.3,8.8,11.5,5.6,28.5,33.5,19.76,-2.8,96.73,99.56,132.59,129.13,128.8,126.92,101.76,100.55,7,7.2,6.8,6.2,7.8,6,7.2,6.6,1.2,948,170.418151855469
8668,2.6,0.8,3.1,4.8,2,32,33,4.33,5.92,99,91.48,103.84,98.01,100.94,95.94,98.26,100.9,6,8,6.8,6.2,6.8,7.8,7.2,8,1.8,1026,110.406303405762
2,4.5,7.3,16.3,5.2,4.1,26.5,32.5,2.7,2.06,100.39,96.83,105.15,105.47,102.98,97.42,101.7,101.6,8,6,7.8,7,6.8,7.8,7.8,6.6,1.7,1038,141.296173095703
14717,6,1.9,0.5,0.9,4.5,29,30,-2.86,0,65.9,96.99,103.51,104.75,99.67,101.19,97.71,59.96,7.6,6.6,6.8,7.4,6.8,6.8,7,7.8,1.7,1026,131.414474487305
6622,6.2,8.4,4,11.6,1.6,28.5,31.5,0,-3.62,118.79,110.25,89.14,102.72,98.9,121.1,82.67,92.32,7.2,6,6.6,7,8,6,6.6,6.6,1.6,986,135.519378662109
13600,4.3,2.2,9.9,7.5,8.2,28,25.5,2.55,-9.5,103.73,100.75,100.4,100.96,99.98,99.86,99.4,100.9,6,6.8,6.8,8,7.2,7,6,7.8,1.7,938,106.962242126465
12607,1.7,2.5,0.9,0.9,4.2,31,34,-3.03,0,65.32,94.86,101.96,103.2,102.51,103.12,96.92,61.35,7.8,7.6,7.6,7.4,7.6,7.4,7.6,6.4,1.4,934,102.536224365234
6784,3.7,9.3,0.8,1.8,3.1,26,27.5,0.55,0,70.47,101.7,107.63,118.82,94.1,112.59,94.13,68.17,6.2,7.6,6.8,6.2,7.8,6.2,7.8,6.4,1.7,904,126.940307617188
6913,5.8,6.3,20,9,4.8,27,34,0.27,1.09,101.91,99.16,99.4,98.9,98.4,104.55,95.59,103.58,6,7.4,7.4,7.8,6,7,6.2,6.4,1.3,996,152.740707397461
11363,5.2,7.4,18,5.8,4.2,25,32.5,0.23,0.92,99.88,97.4,98.9,100.8,98.01,103.32,93.49,105.25,7.8,7.2,6.4,7.4,7.4,7,7.2,7.4,1.8,1016,134.840560913086
15246,4.2,0.3,2.2,0.8,7.6,33.5,33,3.65,5.56,101.8,90.74,102.81,97.32,104.75,97.02,96.9,100.1,7,7.8,7.6,6.4,6.4,7.2,7.2,8,1.3,1000,126.55322265625
7842,2,5.8,2.3,4.4,3.8,30,25.5,1.9,-4.61,98.99,99.68,99.27,102.41,104.51,96.63,105.48,102.37,6.8,7.4,7.8,7.8,7,8,6.4,7.2,1.6,962,141.443664550781
15315,5.5,0.9,2,3.5,1.4,35,25,4.04,3.01,95.54,105.81,85.93,103.29,97.02,108.91,89.5,99.1,6.2,6.4,7.4,6,7.6,7.4,7.2,8,1.8,966,137.214904785156
14994,2.9,1.6,2.8,5.5,5.9,27,34,3.98,1.6,97.22,98.43,96.04,99,101.85,99.1,97.9,99.69,6,7,6.4,7,7.4,7.2,6.4,7.6,1.4,950,111.549247741699
5117,6.1,3.8,11,7.2,8.1,27.5,34.5,2.63,-9.74,101.9,101.67,101.5,101.57,102.62,102.92,101.5,101.3,7.2,7.6,7.8,6.4,7.2,6.4,6,7,1.3,928,123.154861450195
10967,5,0.3,0.8,2.2,1.3,29,28,-3.2,0,65.9,96.79,104.44,102.47,103.43,102.11,100.38,59.29,8,6.2,7,6,7.6,7.8,7.8,8,1.7,1050,142.652206420898
4892,3.2,0.2,2.2,4.4,4,25.5,25,3.19,4.27,100.49,90.85,104.85,100.6,102.1,102.41,93.42,99.19,7.8,7.6,6.4,7.8,7.4,8,6,7.8,1.5,1022,117.405128479004
7039,7,1.5,0.2,2.9,2.3,27,31.5,-2.9,0,64.54,95.63,101.54,104.23,101.3,102.01,97.12,60.5,7,7,6.8,6,7,6.4,7.8,6,1.8,1000,97.8027572631836
13398,3.2,3.7,5.2,3.7,4.6,33.5,29,3.78,6.46,100.5,93.52,103.22,100.17,103.21,96.33,97.58,98.4,6.2,6.2,7.4,6.2,7.8,6.8,7.4,7.4,1.6,936,130.424606323242
8838,8.4,12.3,17.3,16.8,9,26,27.5,0.32,-0.86,96.28,97.01,100.29,104.77,97.82,98.97,95.16,92.7,7.4,6.2,6,7,6.6,7.6,6.6,8,1.7,1038,99.5212249755859
787,4.7,0.7,5.4,1.2,9.5,25,32,3.08,0,66.83,99.66,102.52,96.09,111.49,99.1,101.2,96.73,7.8,6.4,6.4,6.6,6.4,6.6,6.2,7.6,1.3,988,162.363952636719
2951,3.6,2.7,10,8,6.4,27,25.5,2.53,-9.59,100.78,100.75,98.8,101.78,102.01,100.68,101.2,98.69,7.4,6.4,6,6.6,7.6,7.4,7.4,8,1.3,934,133.891998291016
2779,7,3.4,15.9,8.1,7.4,35,32,2.51,1.87,99.2,98.69,102.65,103.09,102.87,99.69,101.7,97.8,6.2,7.6,7.4,6.4,6.8,7.2,6.6,6.2,1.5,1002,140.361175537109
1259,7.2,4.1,14.9,8.1,9.9,29,33.5,2.76,-9.54,103.73,104.45,100.7,100.86,101.91,102.41,100.2,101.81,8,8,7,6.6,7.6,7.6,6.2,7.2,1.7,942,135.326370239258
6188,5.4,5.4,3,4.5,4.3,30,29.5,4.26,0.83,104.96,104.26,100.5,98.11,106.08,90.88,113.7,107.25,6.8,6,6.8,6,6,7.8,7.8,8,1.6,1052,109.902183532715
5255,3.5,4.1,17.8,6.9,1.1,34,34,0.27,0.98,100.19,98.48,99,99.9,98.99,103.42,95.97,102.23,7,6.4,7.4,7.4,6.6,7.8,7.2,7.6,1.5,1046,113.729095458984
12135,1,6.9,22.1,9,1,26,30.5,0.25,1.02,99.78,96.62,98.01,99,98.01,100.55,95.59,105.98,6.8,7.2,8,7,7.6,7.8,8,7.2,1.6,952,109.385276794434
4665,15.4,3.6,22.1,6.6,14.2,32.5,30,3.06,-8.72,97.75,98.88,99.17,99.88,99.39,98.8,101.19,97.12,6.6,6.2,6,8,6,6,7.6,6,1.8,1036,110.438842773438
15512,1.7,0.2,1.5,1.8,6.2,31,32.5,2.74,4.09,130.96,115.01,123.07,128.85,120.63,128.37,111.6,115.15,7.2,6.2,6.2,7.2,6.8,7,8,7.4,1.3,924,154.346221923828
15556,1.3,2.8,0.6,2.6,4,25,28.5,3.66,2.76,96.8,106.24,86.7,104.12,97.51,105.91,90.59,99.3,6.6,7.4,7.8,6.8,6,6.8,8,7.6,1.3,1018,125.083564758301
1326,1.6,3.3,21.9,8.4,0.5,34,27,0.25,1.02,102.31,97.99,97.71,101.8,100.47,104.55,97.12,106.08,6.4,6,7.2,7.6,7.6,7.6,7.4,6.8,1.2,1050,123.118995666504
15471,1,0.3,5.6,1.4,8.2,30.5,28.5,3.39,0,67.97,98.1,101.3,95.81,112.6,101.6,100.5,99.88,7.6,6.2,8,7.8,6.6,8,6.8,7.2,1.8,966,98.9906692504883
4338,5.3,2.1,1,4.9,2.2,33,35,3.69,0.81,101.76,105.63,101.5,98.99,106.83,93.45,113.59,108.98,7,8,6.2,6.4,6.2,8,7.8,6,1.3,998,148.876831054688
6282,6.8,8.3,12,7.8,5.9,26.5,32,2.65,2.02,98.51,97.12,104,103.4,105.26,100.67,98.7,101.7,6.8,7.8,7.4,7.8,6.8,7.4,6,6.4,1.5,1034,109.576461791992
1673,7.1,7.3,16,4.6,3.9,33.5,29.5,2.43,1.94,100.49,100.16,102.13,104.95,104.64,97.32,101.4,97.9,6.4,7,6.8,7.6,7.2,7.6,6.8,7.6,1.8,1000,129.986587524414
15310,6,3.5,0.6,1.4,1.6,33.5,28,3.8,4.38,97.91,93.63,107.49,99,100.87,102.21,93.79,98.7,6,6.8,6.8,8,8,7.4,6.6,7,1.6,976,115.180862426758
12695,2.1,5.1,17.5,5.9,1.8,30,28,0.26,1.02,99.48,96.92,99,101.4,97.12,101.58,94.06,103.48,7,6.8,6.8,7.2,6.2,6.6,7.6,7.4,1.5,1036,118.534797668457
5872,5.5,12.4,17.6,12.5,7.1,28,26.5,0.29,-0.81,94.75,93.39,102.41,104.87,97.92,99.26,94.21,94.11,7.8,8,6.2,8,8,6.4,6.6,7.6,1.5,910,135.399429321289
3424,2.7,3.8,3.2,3.7,2.2,25.5,26,4.1,5.5,97.9,92.78,102.81,99.29,101.25,99.56,98.64,99.3,7,7.2,7.2,6.6,7,6.8,6.4,6.4,1.7,1024,152.722137451172
12252,20.1,6.1,31.9,1.6,18.8,34,26,22.27,0.29,98.4,98.41,153.72,151.99,140.82,145.3,101.69,101.69,6.6,8,6.6,7.2,7.2,8,7.8,7.8,1.2,1016,132.704864501953
15632,4.2,5.8,1.3,1.6,0.9,34,33,3.72,1.38,100.49,97.66,98.78,99.5,105.47,98.9,99.96,100.29,7.8,6.4,7.8,7.6,8,7.6,6.4,7.2,1.5,1020,149.051239013672
16076,11.6,8.4,23,11.4,11.8,32,32.5,-3.72,-4.79,100.19,97.02,104.44,100.36,97.7,92.17,110.89,108.31,6.6,7.2,7,7.6,7.6,6.4,7.8,7.2,1.7,1004,127.773406982422
12599,7.1,4.4,13,8.4,4.7,31.5,34.5,2.63,-8.93,102.11,100.65,98.7,103.01,101.81,101.7,101.8,99.69,6.4,6,6.6,7.4,8,7.8,7.2,7.8,1.5,1052,110.847434997559
6593,21.2,4,29.4,4.8,23.2,32,35,26.35,0.27,97.61,101.09,154.64,154.92,139.97,142.85,104.24,103.32,6,8,7.8,6.6,7.4,6.6,7.2,7.2,1.6,970,132.932174682617
14193,3.5,2,1.7,1,9,25.5,30.5,2.96,4.4,128.26,113.43,123.68,126.95,119.53,127.23,112.15,116.9,6.2,7.4,6.2,8,7.6,6.8,6.4,6.2,1.8,928,129.465911865234
11868,4.1,0.7,1.3,0.9,6.8,27,30.5,2.92,4.35,127.35,114.33,120.74,125.05,121.24,127.74,109.38,118.19,6.6,7.8,6.4,6.4,6.6,6.6,7,8,1.5,1014,155.9169921875
7365,3.8,4.8,2.8,6.6,4.7,26.5,34,3.68,1.59,97.91,97.37,96.53,97.22,104.95,101.19,98.2,98.7,6.6,8,6.4,7.2,6.2,8,6,8,1.2,1030,161.378265380859
4384,16.4,2.5,31.6,1.8,22.4,35,28,21.65,0.32,98.6,100,149.76,151.37,144.52,146.3,103.02,101.48,7.6,7.2,6.2,6.6,8,7.6,7.4,7.6,1.2,1058,123.604957580566
17006,8.1,2.5,15.4,7.2,4.6,33,27,2.6,-9.68,103.23,101.47,99.1,101.06,100.39,100.37,98.6,99.29,6.8,7,6.6,6.6,6.4,6,7.6,7.6,1.3,1014,121.406188964844
10823,4.1,4.7,0.9,8.1,1.2,31.5,31.5,2.03,-4.74,97.32,99.79,99.58,100.67,104.83,98.77,108.37,104.74,6.4,6.6,7.2,7.8,6.2,7.6,8,7.2,1.8,1020,132.577728271484
14231,6.3,13.2,23.7,9,6.3,35,25,-3.27,-5.37,99.3,98.4,104.95,100.36,96.43,94.5,110.78,107.14,6.4,6,7.8,7,6,6.2,6.2,7.8,1.8,1040,129.542053222656
469,16.3,2.1,31.2,6.3,18.3,29,32,24.53,0.31,97.12,100.79,150.36,153.84,142.67,144.72,101.28,102.91,6,6.8,6.6,6.2,7.4,7.6,6.8,7.6,1.5,1010,111.998092651367
705,4.5,4.8,2.3,1.5,2.1,34.5,26,3.72,0.73,101.35,104.26,98.4,98.8,104.7,93.27,114.38,109.95,7.4,7.6,6.2,6.2,7.8,6.8,7.4,7,1.3,930,115.213661193848
3775,2.1,9.8,0.5,0.1,1.5,26,31.5,0.63,0,71.61,103.43,108.28,121.85,92.59,111.46,94.51,67.9,7.4,6.8,7.4,6.2,7,6.2,6,6.8,1.6,914,111.623970031738
12789,5.8,9,15.1,6.4,4,30,27.5,2.83,1.97,98.01,98.89,104.52,105.05,103.29,97.42,98.7,101.6,7.2,7.2,7,7.8,6.6,6.2,7.2,7.8,1.8,950,130.256500244141
2940,4.1,11.9,9.4,9.7,3.4,27,34,19.2,-2.83,97.12,99.46,133.11,131.47,129.06,127.69,102.59,102.29,7.6,7,7.2,7.6,6.2,6.8,6,6.4,1.4,998,133.157119750977
15843,1.8,12.1,3.4,3.2,6,29.5,33.5,0.62,0,70.55,100.89,109.26,121.73,95.98,111.91,94.79,67.56,6.6,6.2,6.8,6.6,6.8,6.4,7.2,8,1.5,982,134.363143920898
16854,3.9,3.7,2.1,1.6,6.8,32.5,29.5,4.14,5.88,99.5,92.59,102.81,97.51,101.87,97.02,94.96,98.4,7.2,7.2,6,7.2,7.8,7.4,6.4,7.4,1.2,914,159.339767456055
13748,14.2,3.5,21.5,6.9,18.5,28,34.5,3.31,-7.3,95.15,98.98,96.33,96.73,99.49,101.09,99.2,99.77,7.4,6.6,6.6,7,6.2,6.8,8,7.2,1.5,1048,137.143493652344
4166,4.9,2.4,18.7,3.2,3.1,34.5,30.5,0.23,0.92,102.72,97.01,97.61,100,98.6,104.24,94.45,103.58,6.6,7,7.8,7.4,7.6,7.2,6.4,6.4,1.4,1012,147.843322753906
7471,3.2,4.6,0.6,1.3,4.9,27.5,28.5,3.41,3.62,98.11,91.68,104.21,100.5,103.32,100.48,94.07,98.3,6.4,6.6,6.8,7,6.2,7.8,6.8,7.6,1.2,900,165.039962768555
13055,9.2,9.5,27.9,13.3,7.1,25.5,33.5,-3.21,-5.26,98.11,98.4,104.44,100.77,96.43,93.47,111.44,105.44,7.4,6.8,6.4,6.8,7,6.8,6.4,6.2,1.2,1008,145.676406860352
1680,5.5,2.6,0.1,2.8,7.2,25,33.5,2.98,4.29,126.32,114.22,124.17,125.05,119.41,126.85,111.6,117.6,8,6.2,7,7.6,7.8,6,8,7.6,1.4,926,111.219581604004
13966,18.6,6.9,22.3,7.4,18.5,26,29,3.33,-8.3,94.86,99.67,96.04,98.89,101.81,101.39,99.7,96.33,6.6,6.6,7.6,7.6,7.2,7.2,7.4,6.6,1.7,922,95.8730697631836
5869,8.8,6,16.1,6.8,5.2,29.5,26.5,2.44,1.74,100.79,96.92,104.21,102.78,104.64,100.28,101.6,100,7.2,6.4,7.8,7.4,6.2,7.4,7,7.2,1.3,1028,159.40119934082
